,path,emotion
477,dataset/TESS/disgust\OAF_king_disgust.wav,disgust
478,dataset/TESS/disgust\OAF_kite_disgust.wav,disgust
479,dataset/TESS/disgust\OAF_knock_disgust.wav,disgust
480,dataset/TESS/disgust\OAF_late_disgust.wav,disgust
481,dataset/TESS/disgust\OAF_laud_disgust.wav,disgust
482,dataset/TESS/disgust\OAF_lean_disgust.wav,disgust
483,dataset/TESS/disgust\OAF_learn_disgust.wav,disgust
484,dataset/TESS/disgust\OAF_lease_disgust.wav,disgust
485,dataset/TESS/disgust\OAF_lid_disgust.wav,disgust
486,dataset/TESS/disgust\OAF_life_disgust.wav,disgust
487,dataset/TESS/disgust\OAF_limb_disgust.wav,disgust
488,dataset/TESS/disgust\OAF_live_disgust.wav,disgust
489,dataset/TESS/disgust\OAF_loaf_disgust.wav,disgust
490,dataset/TESS/disgust\OAF_long_disgust.wav,disgust
491,dataset/TESS/disgust\OAF_lore_disgust.wav,disgust
492,dataset/TESS/disgust\OAF_lose_disgust.wav,disgust
493,dataset/TESS/disgust\OAF_lot_disgust.wav,disgust
494,dataset/TESS/disgust\OAF_love_disgust.wav,disgust
495,dataset/TESS/disgust\OAF_luck_disgust.wav,disgust
496,dataset/TESS/disgust\OAF_make_disgust.wav,disgust
497,dataset/TESS/disgust\OAF_match_disgust.wav,disgust
498,dataset/TESS/disgust\OAF_merge_disgust.wav,disgust
499,dataset/TESS/disgust\OAF_mess_disgust.wav,disgust
500,dataset/TESS/disgust\OAF_met_disgust.wav,disgust
501,dataset/TESS/disgust\OAF_mill_disgust.wav,disgust
502,dataset/TESS/disgust\OAF_mob_disgust.wav,disgust
503,dataset/TESS/disgust\OAF_mode_disgust.wav,disgust
504,dataset/TESS/disgust\OAF_mood_disgust.wav,disgust
505,dataset/TESS/disgust\OAF_moon_disgust.wav,disgust
506,dataset/TESS/disgust\OAF_mop_disgust.wav,disgust
507,dataset/TESS/disgust\OAF_mouse_disgust.wav,disgust
508,dataset/TESS/disgust\OAF_nag_disgust.wav,disgust
509,dataset/TESS/disgust\OAF_name_disgust.wav,disgust
510,dataset/TESS/disgust\OAF_near_disgust.wav,disgust
511,dataset/TESS/disgust\OAF_neat_disgust.wav,disgust
512,dataset/TESS/disgust\OAF_nice_disgust.wav,disgust
513,dataset/TESS/disgust\OAF_note_disgust.wav,disgust
514,dataset/TESS/disgust\OAF_numb_disgust.wav,disgust
515,dataset/TESS/disgust\OAF_pad_disgust.wav,disgust
516,dataset/TESS/disgust\OAF_page_disgust.wav,disgust
517,dataset/TESS/disgust\OAF_pain_disgust.wav,disgust
518,dataset/TESS/disgust\OAF_pass_disgust.wav,disgust
519,dataset/TESS/disgust\OAF_pearl_disgust.wav,disgust
520,dataset/TESS/disgust\OAF_peg_disgust.wav,disgust
521,dataset/TESS/disgust\OAF_perch_disgust.wav,disgust
522,dataset/TESS/disgust\OAF_phone_disgust.wav,disgust
523,dataset/TESS/disgust\OAF_pick_disgust.wav,disgust
524,dataset/TESS/disgust\OAF_pike_disgust.wav,disgust
525,dataset/TESS/disgust\OAF_pole_disgust.wav,disgust
526,dataset/TESS/disgust\OAF_pool_disgust.wav,disgust
527,dataset/TESS/disgust\OAF_puff_disgust.wav,disgust
528,dataset/TESS/disgust\OAF_rag_disgust.wav,disgust
529,dataset/TESS/disgust\OAF_raid_disgust.wav,disgust
530,dataset/TESS/disgust\OAF_rain_disgust.wav,disgust
531,dataset/TESS/disgust\OAF_raise_disgust.wav,disgust
532,dataset/TESS/disgust\OAF_rat_disgust.wav,disgust
533,dataset/TESS/disgust\OAF_reach_disgust.wav,disgust
534,dataset/TESS/disgust\OAF_read_disgust.wav,disgust
535,dataset/TESS/disgust\OAF_red_disgust.wav,disgust
536,dataset/TESS/disgust\OAF_ring_disgust.wav,disgust
537,dataset/TESS/disgust\OAF_ripe_disgust.wav,disgust
538,dataset/TESS/disgust\OAF_road_disgust.wav,disgust
539,dataset/TESS/disgust\OAF_room_disgust.wav,disgust
540,dataset/TESS/disgust\OAF_rose_disgust.wav,disgust
541,dataset/TESS/disgust\OAF_rot_disgust.wav,disgust
542,dataset/TESS/disgust\OAF_rough_disgust.wav,disgust
543,dataset/TESS/disgust\OAF_rush_disgust.wav,disgust
544,dataset/TESS/disgust\OAF_said_disgust.wav,disgust
545,dataset/TESS/disgust\OAF_sail_disgust.wav,disgust
546,dataset/TESS/disgust\OAF_search_disgust.wav,disgust
547,dataset/TESS/disgust\OAF_seize_disgust.wav,disgust
548,dataset/TESS/disgust\OAF_sell_disgust.wav,disgust
549,dataset/TESS/disgust\OAF_shack_disgust.wav,disgust
550,dataset/TESS/disgust\OAF_shall_disgust.wav,disgust
551,dataset/TESS/disgust\OAF_shawl_disgust.wav,disgust
552,dataset/TESS/disgust\OAF_sheep_disgust.wav,disgust
553,dataset/TESS/disgust\OAF_shirt_disgust.wav,disgust
554,dataset/TESS/disgust\OAF_should_disgust.wav,disgust
555,dataset/TESS/disgust\OAF_shout_disgust.wav,disgust
556,dataset/TESS/disgust\OAF_size_disgust.wav,disgust
557,dataset/TESS/disgust\OAF_soap_disgust.wav,disgust
558,dataset/TESS/disgust\OAF_soup_disgust.wav,disgust
559,dataset/TESS/disgust\OAF_sour_disgust.wav,disgust
560,dataset/TESS/disgust\OAF_south_disgust.wav,disgust
561,dataset/TESS/disgust\OAF_sub_disgust.wav,disgust
562,dataset/TESS/disgust\OAF_such_disgust.wav,disgust
563,dataset/TESS/disgust\OAF_sure_disgust.wav,disgust
564,dataset/TESS/disgust\OAF_take_disgust.wav,disgust
565,dataset/TESS/disgust\OAF_talk_disgust.wav,disgust
566,dataset/TESS/disgust\OAF_tape_disgust.wav,disgust
567,dataset/TESS/disgust\OAF_team_disgust.wav,disgust
568,dataset/TESS/disgust\OAF_tell_disgust.wav,disgust
569,dataset/TESS/disgust\OAF_thin_disgust.wav,disgust
570,dataset/TESS/disgust\OAF_third_disgust.wav,disgust
571,dataset/TESS/disgust\OAF_thought_disgust.wav,disgust
572,dataset/TESS/disgust\OAF_thumb_disgust.wav,disgust
573,dataset/TESS/disgust\OAF_time_disgust.wav,disgust
574,dataset/TESS/disgust\OAF_tip_disgust.wav,disgust
575,dataset/TESS/disgust\OAF_tire_disgust.wav,disgust
576,dataset/TESS/disgust\OAF_ton_disgust.wav,disgust
577,dataset/TESS/disgust\OAF_tool_disgust.wav,disgust
578,dataset/TESS/disgust\OAF_tough_disgust.wav,disgust
579,dataset/TESS/disgust\OAF_turn_disgust.wav,disgust
580,dataset/TESS/disgust\OAF_vine_disgust.wav,disgust
581,dataset/TESS/disgust\OAF_voice_disgust.wav,disgust
582,dataset/TESS/disgust\OAF_void_disgust.wav,disgust
583,dataset/TESS/disgust\OAF_vote_disgust.wav,disgust
584,dataset/TESS/disgust\OAF_wag_disgust.wav,disgust
585,dataset/TESS/disgust\OAF_walk_disgust.wav,disgust
586,dataset/TESS/disgust\OAF_wash_disgust.wav,disgust
587,dataset/TESS/disgust\OAF_week_disgust.wav,disgust
588,dataset/TESS/disgust\OAF_wheat_disgust.wav,disgust
589,dataset/TESS/disgust\OAF_when_disgust.wav,disgust
590,dataset/TESS/disgust\OAF_which_disgust.wav,disgust
591,dataset/TESS/disgust\OAF_whip_disgust.wav,disgust
592,dataset/TESS/disgust\OAF_white_disgust.wav,disgust
593,dataset/TESS/disgust\OAF_wife_disgust.wav,disgust
594,dataset/TESS/disgust\OAF_wire_disgust.wav,disgust
595,dataset/TESS/disgust\OAF_witch_disgust.wav,disgust
596,dataset/TESS/disgust\OAF_yearn_disgust.wav,disgust
597,dataset/TESS/disgust\OAF_yes_disgust.wav,disgust
598,dataset/TESS/disgust\OAF_young_disgust.wav,disgust
599,dataset/TESS/disgust\OAF_youth_disgust.wav,disgust
600,dataset/TESS/disgust\YAF_back_disgust.wav,disgust
601,dataset/TESS/disgust\YAF_bar_disgust.wav,disgust
602,dataset/TESS/disgust\YAF_base_disgust.wav,disgust
603,dataset/TESS/disgust\YAF_bath_disgust.wav,disgust
604,dataset/TESS/disgust\YAF_bean_disgust.wav,disgust
605,dataset/TESS/disgust\YAF_beg_disgust.wav,disgust
606,dataset/TESS/disgust\YAF_bite_disgust.wav,disgust
607,dataset/TESS/disgust\YAF_boat_disgust.wav,disgust
608,dataset/TESS/disgust\YAF_bone_disgust.wav,disgust
609,dataset/TESS/disgust\YAF_book_disgust.wav,disgust
610,dataset/TESS/disgust\YAF_bought_disgust.wav,disgust
611,dataset/TESS/disgust\YAF_burn_disgust.wav,disgust
612,dataset/TESS/disgust\YAF_cab_disgust.wav,disgust
613,dataset/TESS/disgust\YAF_calm_disgust.wav,disgust
614,dataset/TESS/disgust\YAF_came_disgust.wav,disgust
615,dataset/TESS/disgust\YAF_cause_disgust.wav,disgust
616,dataset/TESS/disgust\YAF_chain_disgust.wav,disgust
617,dataset/TESS/disgust\YAF_chair_disgust.wav,disgust
618,dataset/TESS/disgust\YAF_chalk_disgust.wav,disgust
619,dataset/TESS/disgust\YAF_chat_disgust.wav,disgust
620,dataset/TESS/disgust\YAF_check_disgust.wav,disgust
621,dataset/TESS/disgust\YAF_cheek_disgust.wav,disgust
622,dataset/TESS/disgust\YAF_chief_disgust.wav,disgust
623,dataset/TESS/disgust\YAF_choice_disgust.wav,disgust
624,dataset/TESS/disgust\YAF_cool_disgust.wav,disgust
625,dataset/TESS/disgust\YAF_dab_disgust.wav,disgust
626,dataset/TESS/disgust\YAF_date_disgust.wav,disgust
627,dataset/TESS/disgust\YAF_dead_disgust.wav,disgust
628,dataset/TESS/disgust\YAF_death_disgust.wav,disgust
629,dataset/TESS/disgust\YAF_deep_disgust.wav,disgust
630,dataset/TESS/disgust\YAF_dime_disgust.wav,disgust
631,dataset/TESS/disgust\YAF_dip_disgust.wav,disgust
632,dataset/TESS/disgust\YAF_ditch_disgust.wav,disgust
633,dataset/TESS/disgust\YAF_dodge_disgust.wav,disgust
634,dataset/TESS/disgust\YAF_dog_disgust.wav,disgust
635,dataset/TESS/disgust\YAF_doll_disgust.wav,disgust
636,dataset/TESS/disgust\YAF_door_disgust.wav,disgust
637,dataset/TESS/disgust\YAF_fail_disgust.wav,disgust
638,dataset/TESS/disgust\YAF_fall_disgust.wav,disgust
639,dataset/TESS/disgust\YAF_far_disgust.wav,disgust
640,dataset/TESS/disgust\YAF_fat_disgust.wav,disgust
641,dataset/TESS/disgust\YAF_fit_disgust.wav,disgust
642,dataset/TESS/disgust\YAF_five_disgust.wav,disgust
643,dataset/TESS/disgust\YAF_food_disgust.wav,disgust
644,dataset/TESS/disgust\YAF_gap_disgust.wav,disgust
645,dataset/TESS/disgust\YAF_gas_disgust.wav,disgust
646,dataset/TESS/disgust\YAF_gaze_disgust.wav,disgust
647,dataset/TESS/disgust\YAF_germ_disgust.wav,disgust
648,dataset/TESS/disgust\YAF_get_disgust.wav,disgust
649,dataset/TESS/disgust\YAF_gin_disgust.wav,disgust
650,dataset/TESS/disgust\YAF_goal_disgust.wav,disgust
651,dataset/TESS/disgust\YAF_good_disgust.wav,disgust
652,dataset/TESS/disgust\YAF_goose_disgust.wav,disgust
653,dataset/TESS/disgust\YAF_gun_disgust.wav,disgust
654,dataset/TESS/disgust\YAF_half_disgust.wav,disgust
655,dataset/TESS/disgust\YAF_hall_disgust.wav,disgust
656,dataset/TESS/disgust\YAF_hash_disgust.wav,disgust
657,dataset/TESS/disgust\YAF_hate_disgust.wav,disgust
658,dataset/TESS/disgust\YAF_have_disgust.wav,disgust
659,dataset/TESS/disgust\YAF_haze_disgust.wav,disgust
660,dataset/TESS/disgust\YAF_hire_disgust.wav,disgust
661,dataset/TESS/disgust\YAF_hit_disgust.wav,disgust
662,dataset/TESS/disgust\YAF_hole_disgust.wav,disgust
663,dataset/TESS/disgust\YAF_home_disgust.wav,disgust
664,dataset/TESS/disgust\YAF_hurl_disgust.wav,disgust
665,dataset/TESS/disgust\YAF_hush_disgust.wav,disgust
666,dataset/TESS/disgust\YAF_jail_disgust.wav,disgust
667,dataset/TESS/disgust\YAF_jar_disgust.wav,disgust
668,dataset/TESS/disgust\YAF_join_disgust.wav,disgust
669,dataset/TESS/disgust\YAF_judge_disgust.wav,disgust
670,dataset/TESS/disgust\YAF_jug_disgust.wav,disgust
671,dataset/TESS/disgust\YAF_juice_disgust.wav,disgust
672,dataset/TESS/disgust\YAF_keen_disgust.wav,disgust
673,dataset/TESS/disgust\YAF_keep_disgust.wav,disgust
674,dataset/TESS/disgust\YAF_keg_disgust.wav,disgust
675,dataset/TESS/disgust\YAF_kick_disgust.wav,disgust
676,dataset/TESS/disgust\YAF_kill_disgust.wav,disgust
677,dataset/TESS/disgust\YAF_king_disgust.wav,disgust
678,dataset/TESS/disgust\YAF_kite_disgust.wav,disgust
679,dataset/TESS/disgust\YAF_knock_disgust.wav,disgust
680,dataset/TESS/disgust\YAF_late_disgust.wav,disgust
681,dataset/TESS/disgust\YAF_laud_disgust.wav,disgust
682,dataset/TESS/disgust\YAF_lean_disgust.wav,disgust
683,dataset/TESS/disgust\YAF_learn_disgust.wav,disgust
684,dataset/TESS/disgust\YAF_lease_disgust.wav,disgust
685,dataset/TESS/disgust\YAF_lid_disgust.wav,disgust
686,dataset/TESS/disgust\YAF_life_disgust.wav,disgust
687,dataset/TESS/disgust\YAF_limb_disgust.wav,disgust
688,dataset/TESS/disgust\YAF_live_disgust.wav,disgust
689,dataset/TESS/disgust\YAF_loaf_disgust.wav,disgust
690,dataset/TESS/disgust\YAF_long_disgust.wav,disgust
691,dataset/TESS/disgust\YAF_lore_disgust.wav,disgust
692,dataset/TESS/disgust\YAF_lose_disgust.wav,disgust
693,dataset/TESS/disgust\YAF_lot_disgust.wav,disgust
694,dataset/TESS/disgust\YAF_love_disgust.wav,disgust
695,dataset/TESS/disgust\YAF_luck_disgust.wav,disgust
696,dataset/TESS/disgust\YAF_make_disgust.wav,disgust
697,dataset/TESS/disgust\YAF_match_disgust.wav,disgust
698,dataset/TESS/disgust\YAF_merge_disgust.wav,disgust
699,dataset/TESS/disgust\YAF_mess_disgust.wav,disgust
700,dataset/TESS/disgust\YAF_met_disgust.wav,disgust
701,dataset/TESS/disgust\YAF_mill_disgust.wav,disgust
702,dataset/TESS/disgust\YAF_mob_disgust.wav,disgust
703,dataset/TESS/disgust\YAF_mode_disgust.wav,disgust
704,dataset/TESS/disgust\YAF_mood_disgust.wav,disgust
705,dataset/TESS/disgust\YAF_moon_disgust.wav,disgust
706,dataset/TESS/disgust\YAF_mop_disgust.wav,disgust
707,dataset/TESS/disgust\YAF_mouse_disgust.wav,disgust
708,dataset/TESS/disgust\YAF_nag_disgust.wav,disgust
709,dataset/TESS/disgust\YAF_name_disgust.wav,disgust
710,dataset/TESS/disgust\YAF_near_disgust.wav,disgust
711,dataset/TESS/disgust\YAF_neat_disgust.wav,disgust
712,dataset/TESS/disgust\YAF_nice_disgust.wav,disgust
713,dataset/TESS/disgust\YAF_note_disgust.wav,disgust
714,dataset/TESS/disgust\YAF_numb_disgust.wav,disgust
715,dataset/TESS/disgust\YAF_pad_disgust.wav,disgust
716,dataset/TESS/disgust\YAF_page_disgust.wav,disgust
717,dataset/TESS/disgust\YAF_pain_disgust.wav,disgust
718,dataset/TESS/disgust\YAF_pass_disgust.wav,disgust
719,dataset/TESS/disgust\YAF_pearl_disgust.wav,disgust
720,dataset/TESS/disgust\YAF_peg_disgust.wav,disgust
721,dataset/TESS/disgust\YAF_perch_disgust.wav,disgust
722,dataset/TESS/disgust\YAF_phone_disgust.wav,disgust
723,dataset/TESS/disgust\YAF_pick_disgust.wav,disgust
724,dataset/TESS/disgust\YAF_pike_disgust.wav,disgust
725,dataset/TESS/disgust\YAF_pole_disgust.wav,disgust
726,dataset/TESS/disgust\YAF_pool_disgust.wav,disgust
727,dataset/TESS/disgust\YAF_puff_disgust.wav,disgust
728,dataset/TESS/disgust\YAF_rag_disgust.wav,disgust
729,dataset/TESS/disgust\YAF_raid_disgust.wav,disgust
730,dataset/TESS/disgust\YAF_rain_disgust.wav,disgust
731,dataset/TESS/disgust\YAF_raise_disgust.wav,disgust
732,dataset/TESS/disgust\YAF_rat_disgust.wav,disgust
733,dataset/TESS/disgust\YAF_reach_disgust.wav,disgust
734,dataset/TESS/disgust\YAF_read_disgust.wav,disgust
735,dataset/TESS/disgust\YAF_red_disgust.wav,disgust
736,dataset/TESS/disgust\YAF_ring_disgust.wav,disgust
737,dataset/TESS/disgust\YAF_ripe_disgust.wav,disgust
738,dataset/TESS/disgust\YAF_road_disgust.wav,disgust
739,dataset/TESS/disgust\YAF_room_disgust.wav,disgust
740,dataset/TESS/disgust\YAF_rose_disgust.wav,disgust
741,dataset/TESS/disgust\YAF_rot_disgust.wav,disgust
742,dataset/TESS/disgust\YAF_rough_disgust.wav,disgust
743,dataset/TESS/disgust\YAF_rush_disgust.wav,disgust
744,dataset/TESS/disgust\YAF_said_disgust.wav,disgust
745,dataset/TESS/disgust\YAF_sail_disgust.wav,disgust
746,dataset/TESS/disgust\YAF_search_disgust.wav,disgust
747,dataset/TESS/disgust\YAF_seize_disgust.wav,disgust
748,dataset/TESS/disgust\YAF_sell_disgust.wav,disgust
749,dataset/TESS/disgust\YAF_shack_disgust.wav,disgust
750,dataset/TESS/disgust\YAF_shall_disgust.wav,disgust
751,dataset/TESS/disgust\YAF_shawl_disgust.wav,disgust
752,dataset/TESS/disgust\YAF_sheep_disgust.wav,disgust
753,dataset/TESS/disgust\YAF_shirt_disgust.wav,disgust
754,dataset/TESS/disgust\YAF_should_disgust.wav,disgust
755,dataset/TESS/disgust\YAF_shout_disgust.wav,disgust
756,dataset/TESS/disgust\YAF_size_disgust.wav,disgust
757,dataset/TESS/disgust\YAF_soap_disgust.wav,disgust
758,dataset/TESS/disgust\YAF_soup_disgust.wav,disgust
759,dataset/TESS/disgust\YAF_sour_disgust.wav,disgust
760,dataset/TESS/disgust\YAF_south_disgust.wav,disgust
761,dataset/TESS/disgust\YAF_sub_disgust.wav,disgust
762,dataset/TESS/disgust\YAF_such_disgust.wav,disgust
763,dataset/TESS/disgust\YAF_sure_disgust.wav,disgust
764,dataset/TESS/disgust\YAF_take_disgust.wav,disgust
765,dataset/TESS/disgust\YAF_talk_disgust.wav,disgust
766,dataset/TESS/disgust\YAF_tape_disgust.wav,disgust
767,dataset/TESS/disgust\YAF_team_disgust.wav,disgust
768,dataset/TESS/disgust\YAF_tell_disgust.wav,disgust
769,dataset/TESS/disgust\YAF_thin_disgust.wav,disgust
770,dataset/TESS/disgust\YAF_third_disgust.wav,disgust
771,dataset/TESS/disgust\YAF_thought_disgust.wav,disgust
772,dataset/TESS/disgust\YAF_thumb_disgust.wav,disgust
773,dataset/TESS/disgust\YAF_time_disgust.wav,disgust
774,dataset/TESS/disgust\YAF_tip_disgust.wav,disgust
775,dataset/TESS/disgust\YAF_tire_disgust.wav,disgust
776,dataset/TESS/disgust\YAF_ton_disgust.wav,disgust
777,dataset/TESS/disgust\YAF_tool_disgust.wav,disgust
778,dataset/TESS/disgust\YAF_tough_disgust.wav,disgust
779,dataset/TESS/disgust\YAF_turn_disgust.wav,disgust
780,dataset/TESS/disgust\YAF_vine_disgust.wav,disgust
781,dataset/TESS/disgust\YAF_voice_disgust.wav,disgust
782,dataset/TESS/disgust\YAF_void_disgust.wav,disgust
783,dataset/TESS/disgust\YAF_vote_disgust.wav,disgust
784,dataset/TESS/disgust\YAF_wag_disgust.wav,disgust
785,dataset/TESS/disgust\YAF_walk_disgust.wav,disgust
786,dataset/TESS/disgust\YAF_wash_disgust.wav,disgust
787,dataset/TESS/disgust\YAF_week_disgust.wav,disgust
788,dataset/TESS/disgust\YAF_wheat_disgust.wav,disgust
789,dataset/TESS/disgust\YAF_when_disgust.wav,disgust
790,dataset/TESS/disgust\YAF_which_disgust.wav,disgust
791,dataset/TESS/disgust\YAF_whip_disgust.wav,disgust
792,dataset/TESS/disgust\YAF_white_disgust.wav,disgust
793,dataset/TESS/disgust\YAF_wife_disgust.wav,disgust
794,dataset/TESS/disgust\YAF_wire_disgust.wav,disgust
795,dataset/TESS/disgust\YAF_witch_disgust.wav,disgust
796,dataset/TESS/disgust\YAF_yearn_disgust.wav,disgust
797,dataset/TESS/disgust\YAF_yes_disgust.wav,disgust
798,dataset/TESS/disgust\YAF_young_disgust.wav,disgust
799,dataset/TESS/disgust\YAF_youth_disgust.wav,disgust
800,dataset/TESS/fear\OAF_back_fear.wav,fear
801,dataset/TESS/fear\OAF_bar_fear.wav,fear
802,dataset/TESS/fear\OAF_base_fear.wav,fear
803,dataset/TESS/fear\OAF_bath_fear.wav,fear
804,dataset/TESS/fear\OAF_bean_fear.wav,fear
805,dataset/TESS/fear\OAF_beg_fear.wav,fear
806,dataset/TESS/fear\OAF_bite_fear.wav,fear
807,dataset/TESS/fear\OAF_boat_fear.wav,fear
808,dataset/TESS/fear\OAF_bone_fear.wav,fear
809,dataset/TESS/fear\OAF_book_fear.wav,fear
810,dataset/TESS/fear\OAF_bought_fear.wav,fear
811,dataset/TESS/fear\OAF_burn_fear.wav,fear
812,dataset/TESS/fear\OAF_cab_fear.wav,fear
813,dataset/TESS/fear\OAF_calm_fear.wav,fear
814,dataset/TESS/fear\OAF_came_fear.wav,fear
815,dataset/TESS/fear\OAF_cause_fear.wav,fear
816,dataset/TESS/fear\OAF_chain_fear.wav,fear
817,dataset/TESS/fear\OAF_chair_fear.wav,fear
818,dataset/TESS/fear\OAF_chalk_fear.wav,fear
819,dataset/TESS/fear\OAF_chat_fear.wav,fear
820,dataset/TESS/fear\OAF_check_fear.wav,fear
821,dataset/TESS/fear\OAF_cheek_fear.wav,fear
822,dataset/TESS/fear\OAF_chief_fear.wav,fear
823,dataset/TESS/fear\OAF_choice_fear.wav,fear
824,dataset/TESS/fear\OAF_cool_fear.wav,fear
825,dataset/TESS/fear\OAF_dab_fear.wav,fear
826,dataset/TESS/fear\OAF_date_fear.wav,fear
827,dataset/TESS/fear\OAF_dead_fear.wav,fear
828,dataset/TESS/fear\OAF_death_fear.wav,fear
829,dataset/TESS/fear\OAF_deep_fear.wav,fear
830,dataset/TESS/fear\OAF_dime_fear.wav,fear
831,dataset/TESS/fear\OAF_dip_fear.wav,fear
832,dataset/TESS/fear\OAF_ditch_fear.wav,fear
833,dataset/TESS/fear\OAF_dodge_fear.wav,fear
834,dataset/TESS/fear\OAF_dog_fear.wav,fear
835,dataset/TESS/fear\OAF_doll_fear.wav,fear
836,dataset/TESS/fear\OAF_door_fear.wav,fear
837,dataset/TESS/fear\OAF_fail_fear.wav,fear
838,dataset/TESS/fear\OAF_fall_fear.wav,fear
839,dataset/TESS/fear\OAF_far_fear.wav,fear
840,dataset/TESS/fear\OAF_fat_fear.wav,fear
841,dataset/TESS/fear\OAF_fit_fear.wav,fear
842,dataset/TESS/fear\OAF_five_fear.wav,fear
843,dataset/TESS/fear\OAF_food_fear.wav,fear
844,dataset/TESS/fear\OAF_gap_fear.wav,fear
845,dataset/TESS/fear\OAF_gas_fear.wav,fear
846,dataset/TESS/fear\OAF_gaze_fear.wav,fear
847,dataset/TESS/fear\OAF_germ_fear.wav,fear
848,dataset/TESS/fear\OAF_get_fear.wav,fear
849,dataset/TESS/fear\OAF_gin_fear.wav,fear
850,dataset/TESS/fear\OAF_goal_fear.wav,fear
851,dataset/TESS/fear\OAF_good_fear.wav,fear
852,dataset/TESS/fear\OAF_goose_fear.wav,fear
853,dataset/TESS/fear\OAF_gun_fear.wav,fear
854,dataset/TESS/fear\OAF_half_fear.wav,fear
855,dataset/TESS/fear\OAF_hall_fear.wav,fear
856,dataset/TESS/fear\OAF_hash_fear.wav,fear
857,dataset/TESS/fear\OAF_hate_fear.wav,fear
858,dataset/TESS/fear\OAF_have_fear.wav,fear
859,dataset/TESS/fear\OAF_haze_fear.wav,fear
860,dataset/TESS/fear\OAF_hire_fear.wav,fear
861,dataset/TESS/fear\OAF_hit_fear.wav,fear
862,dataset/TESS/fear\OAF_hole_fear.wav,fear
863,dataset/TESS/fear\OAF_home_fear.wav,fear
864,dataset/TESS/fear\OAF_hurl_fear.wav,fear
865,dataset/TESS/fear\OAF_hush_fear.wav,fear
866,dataset/TESS/fear\OAF_jail_fear.wav,fear
867,dataset/TESS/fear\OAF_jar_fear.wav,fear
868,dataset/TESS/fear\OAF_join_fear.wav,fear
869,dataset/TESS/fear\OAF_judge_fear.wav,fear
870,dataset/TESS/fear\OAF_jug_fear.wav,fear
871,dataset/TESS/fear\OAF_juice_fear.wav,fear
872,dataset/TESS/fear\OAF_keen_fear.wav,fear
873,dataset/TESS/fear\OAF_keep_fear.wav,fear
874,dataset/TESS/fear\OAF_keg_fear.wav,fear
875,dataset/TESS/fear\OAF_kick_fear.wav,fear
876,dataset/TESS/fear\OAF_kill_fear.wav,fear
877,dataset/TESS/fear\OAF_king_fear.wav,fear
878,dataset/TESS/fear\OAF_kite_fear.wav,fear
879,dataset/TESS/fear\OAF_knock_fear.wav,fear
880,dataset/TESS/fear\OAF_late_fear.wav,fear
881,dataset/TESS/fear\OAF_laud_fear.wav,fear
882,dataset/TESS/fear\OAF_lean_fear.wav,fear
883,dataset/TESS/fear\OAF_learn_fear.wav,fear
884,dataset/TESS/fear\OAF_lease_fear.wav,fear
885,dataset/TESS/fear\OAF_lid_fear.wav,fear
886,dataset/TESS/fear\OAF_life_fear.wav,fear
887,dataset/TESS/fear\OAF_limb_fear.wav,fear
888,dataset/TESS/fear\OAF_live_fear.wav,fear
889,dataset/TESS/fear\OAF_loaf_fear.wav,fear
890,dataset/TESS/fear\OAF_long_fear.wav,fear
891,dataset/TESS/fear\OAF_lore_fear.wav,fear
892,dataset/TESS/fear\OAF_lose_fear.wav,fear
893,dataset/TESS/fear\OAF_lot_fear.wav,fear
894,dataset/TESS/fear\OAF_love_fear.wav,fear
895,dataset/TESS/fear\OAF_luck_fear.wav,fear
896,dataset/TESS/fear\OAF_make_fear.wav,fear
897,dataset/TESS/fear\OAF_match_fear.wav,fear
898,dataset/TESS/fear\OAF_merge_fear.wav,fear
899,dataset/TESS/fear\OAF_mess_fear.wav,fear
900,dataset/TESS/fear\OAF_met_fear.wav,fear
901,dataset/TESS/fear\OAF_mill_fear.wav,fear
902,dataset/TESS/fear\OAF_mob_fear.wav,fear
903,dataset/TESS/fear\OAF_mode_fear.wav,fear
904,dataset/TESS/fear\OAF_mood_fear.wav,fear
905,dataset/TESS/fear\OAF_moon_fear.wav,fear
906,dataset/TESS/fear\OAF_mop_fear.wav,fear
907,dataset/TESS/fear\OAF_mouse_fear.wav,fear
908,dataset/TESS/fear\OAF_nag_fear.wav,fear
909,dataset/TESS/fear\OAF_name_fear.wav,fear
910,dataset/TESS/fear\OAF_near_fear.wav,fear
911,dataset/TESS/fear\OAF_neat_fear.wav,fear
912,dataset/TESS/fear\OAF_nice_fear.wav,fear
913,dataset/TESS/fear\OAF_note_fear.wav,fear
914,dataset/TESS/fear\OAF_numb_fear.wav,fear
915,dataset/TESS/fear\OAF_pad_fear.wav,fear
916,dataset/TESS/fear\OAF_page_fear.wav,fear
917,dataset/TESS/fear\OAF_pain_fear.wav,fear
918,dataset/TESS/fear\OAF_pass_fear.wav,fear
919,dataset/TESS/fear\OAF_pearl_fear.wav,fear
920,dataset/TESS/fear\OAF_peg_fear.wav,fear
921,dataset/TESS/fear\OAF_perch_fear.wav,fear
922,dataset/TESS/fear\OAF_phone_fear.wav,fear
923,dataset/TESS/fear\OAF_pick_fear.wav,fear
924,dataset/TESS/fear\OAF_pike_fear.wav,fear
925,dataset/TESS/fear\OAF_pole_fear.wav,fear
926,dataset/TESS/fear\OAF_pool_fear.wav,fear
927,dataset/TESS/fear\OAF_puff_fear.wav,fear
