,path,emotion
2031,dataset/AudioWAV/disgust\1055_IWL_DIS_XX.wav,disgust
2032,dataset/AudioWAV/disgust\1055_IWW_DIS_XX.wav,disgust
2033,dataset/AudioWAV/disgust\1055_MTI_DIS_XX.wav,disgust
2034,dataset/AudioWAV/disgust\1055_TAI_DIS_XX.wav,disgust
2035,dataset/AudioWAV/disgust\1055_TIE_DIS_XX.wav,disgust
2036,dataset/AudioWAV/disgust\1055_TSI_DIS_XX.wav,disgust
2037,dataset/AudioWAV/disgust\1055_WSI_DIS_XX.wav,disgust
2038,dataset/AudioWAV/disgust\1056_DFA_DIS_XX.wav,disgust
2039,dataset/AudioWAV/disgust\1056_IEO_DIS_HI.wav,disgust
2040,dataset/AudioWAV/disgust\1056_IEO_DIS_LO.wav,disgust
2041,dataset/AudioWAV/disgust\1056_IEO_DIS_MD.wav,disgust
2042,dataset/AudioWAV/disgust\1056_IOM_DIS_XX.wav,disgust
2043,dataset/AudioWAV/disgust\1056_ITH_DIS_XX.wav,disgust
2044,dataset/AudioWAV/disgust\1056_ITS_DIS_XX.wav,disgust
2045,dataset/AudioWAV/disgust\1056_IWL_DIS_XX.wav,disgust
2046,dataset/AudioWAV/disgust\1056_IWW_DIS_XX.wav,disgust
2047,dataset/AudioWAV/disgust\1056_MTI_DIS_XX.wav,disgust
2048,dataset/AudioWAV/disgust\1056_TAI_DIS_XX.wav,disgust
2049,dataset/AudioWAV/disgust\1056_TIE_DIS_XX.wav,disgust
2050,dataset/AudioWAV/disgust\1056_TSI_DIS_XX.wav,disgust
2051,dataset/AudioWAV/disgust\1056_WSI_DIS_XX.wav,disgust
2052,dataset/AudioWAV/disgust\1057_DFA_DIS_XX.wav,disgust
2053,dataset/AudioWAV/disgust\1057_IEO_DIS_HI.wav,disgust
2054,dataset/AudioWAV/disgust\1057_IEO_DIS_LO.wav,disgust
2055,dataset/AudioWAV/disgust\1057_IEO_DIS_MD.wav,disgust
2056,dataset/AudioWAV/disgust\1057_IOM_DIS_XX.wav,disgust
2057,dataset/AudioWAV/disgust\1057_ITH_DIS_XX.wav,disgust
2058,dataset/AudioWAV/disgust\1057_ITS_DIS_XX.wav,disgust
2059,dataset/AudioWAV/disgust\1057_IWL_DIS_XX.wav,disgust
2060,dataset/AudioWAV/disgust\1057_IWW_DIS_XX.wav,disgust
2061,dataset/AudioWAV/disgust\1057_MTI_DIS_XX.wav,disgust
2062,dataset/AudioWAV/disgust\1057_TAI_DIS_XX.wav,disgust
2063,dataset/AudioWAV/disgust\1057_TIE_DIS_XX.wav,disgust
2064,dataset/AudioWAV/disgust\1057_TSI_DIS_XX.wav,disgust
2065,dataset/AudioWAV/disgust\1057_WSI_DIS_XX.wav,disgust
2066,dataset/AudioWAV/disgust\1058_DFA_DIS_XX.wav,disgust
2067,dataset/AudioWAV/disgust\1058_IEO_DIS_HI.wav,disgust
2068,dataset/AudioWAV/disgust\1058_IEO_DIS_LO.wav,disgust
2069,dataset/AudioWAV/disgust\1058_IEO_DIS_MD.wav,disgust
2070,dataset/AudioWAV/disgust\1058_IOM_DIS_XX.wav,disgust
2071,dataset/AudioWAV/disgust\1058_ITH_DIS_XX.wav,disgust
2072,dataset/AudioWAV/disgust\1058_ITS_DIS_XX.wav,disgust
2073,dataset/AudioWAV/disgust\1058_IWL_DIS_XX.wav,disgust
2074,dataset/AudioWAV/disgust\1058_IWW_DIS_XX.wav,disgust
2075,dataset/AudioWAV/disgust\1058_MTI_DIS_XX.wav,disgust
2076,dataset/AudioWAV/disgust\1058_TAI_DIS_XX.wav,disgust
2077,dataset/AudioWAV/disgust\1058_TIE_DIS_XX.wav,disgust
2078,dataset/AudioWAV/disgust\1058_TSI_DIS_XX.wav,disgust
2079,dataset/AudioWAV/disgust\1058_WSI_DIS_XX.wav,disgust
2080,dataset/AudioWAV/disgust\1059_DFA_DIS_XX.wav,disgust
2081,dataset/AudioWAV/disgust\1059_IEO_DIS_HI.wav,disgust
2082,dataset/AudioWAV/disgust\1059_IEO_DIS_LO.wav,disgust
2083,dataset/AudioWAV/disgust\1059_IEO_DIS_MD.wav,disgust
2084,dataset/AudioWAV/disgust\1059_IOM_DIS_XX.wav,disgust
2085,dataset/AudioWAV/disgust\1059_ITH_DIS_XX.wav,disgust
2086,dataset/AudioWAV/disgust\1059_ITS_DIS_XX.wav,disgust
2087,dataset/AudioWAV/disgust\1059_IWL_DIS_XX.wav,disgust
2088,dataset/AudioWAV/disgust\1059_IWW_DIS_XX.wav,disgust
2089,dataset/AudioWAV/disgust\1059_MTI_DIS_XX.wav,disgust
2090,dataset/AudioWAV/disgust\1059_TAI_DIS_XX.wav,disgust
2091,dataset/AudioWAV/disgust\1059_TIE_DIS_XX.wav,disgust
2092,dataset/AudioWAV/disgust\1059_TSI_DIS_XX.wav,disgust
2093,dataset/AudioWAV/disgust\1059_WSI_DIS_XX.wav,disgust
2094,dataset/AudioWAV/disgust\1060_DFA_DIS_XX.wav,disgust
2095,dataset/AudioWAV/disgust\1060_IEO_DIS_HI.wav,disgust
2096,dataset/AudioWAV/disgust\1060_IEO_DIS_LO.wav,disgust
2097,dataset/AudioWAV/disgust\1060_IEO_DIS_MD.wav,disgust
2098,dataset/AudioWAV/disgust\1060_IOM_DIS_XX.wav,disgust
2099,dataset/AudioWAV/disgust\1060_ITH_DIS_XX.wav,disgust
2100,dataset/AudioWAV/disgust\1060_ITS_DIS_XX.wav,disgust
2101,dataset/AudioWAV/disgust\1060_IWL_DIS_XX.wav,disgust
2102,dataset/AudioWAV/disgust\1060_IWW_DIS_XX.wav,disgust
2103,dataset/AudioWAV/disgust\1060_MTI_DIS_XX.wav,disgust
2104,dataset/AudioWAV/disgust\1060_TAI_DIS_XX.wav,disgust
2105,dataset/AudioWAV/disgust\1060_TIE_DIS_XX.wav,disgust
2106,dataset/AudioWAV/disgust\1060_TSI_DIS_XX.wav,disgust
2107,dataset/AudioWAV/disgust\1060_WSI_DIS_XX.wav,disgust
2108,dataset/AudioWAV/disgust\1061_DFA_DIS_XX.wav,disgust
2109,dataset/AudioWAV/disgust\1061_IEO_DIS_HI.wav,disgust
2110,dataset/AudioWAV/disgust\1061_IEO_DIS_LO.wav,disgust
2111,dataset/AudioWAV/disgust\1061_IEO_DIS_MD.wav,disgust
2112,dataset/AudioWAV/disgust\1061_IOM_DIS_XX.wav,disgust
2113,dataset/AudioWAV/disgust\1061_ITH_DIS_XX.wav,disgust
2114,dataset/AudioWAV/disgust\1061_ITS_DIS_XX.wav,disgust
2115,dataset/AudioWAV/disgust\1061_IWL_DIS_XX.wav,disgust
2116,dataset/AudioWAV/disgust\1061_IWW_DIS_XX.wav,disgust
2117,dataset/AudioWAV/disgust\1061_MTI_DIS_XX.wav,disgust
2118,dataset/AudioWAV/disgust\1061_TAI_DIS_XX.wav,disgust
2119,dataset/AudioWAV/disgust\1061_TIE_DIS_XX.wav,disgust
2120,dataset/AudioWAV/disgust\1061_TSI_DIS_XX.wav,disgust
2121,dataset/AudioWAV/disgust\1061_WSI_DIS_XX.wav,disgust
2122,dataset/AudioWAV/disgust\1062_DFA_DIS_XX.wav,disgust
2123,dataset/AudioWAV/disgust\1062_IEO_DIS_HI.wav,disgust
2124,dataset/AudioWAV/disgust\1062_IEO_DIS_LO.wav,disgust
2125,dataset/AudioWAV/disgust\1062_IEO_DIS_MD.wav,disgust
2126,dataset/AudioWAV/disgust\1062_IOM_DIS_XX.wav,disgust
2127,dataset/AudioWAV/disgust\1062_ITH_DIS_XX.wav,disgust
2128,dataset/AudioWAV/disgust\1062_ITS_DIS_XX.wav,disgust
2129,dataset/AudioWAV/disgust\1062_IWL_DIS_XX.wav,disgust
2130,dataset/AudioWAV/disgust\1062_IWW_DIS_XX.wav,disgust
2131,dataset/AudioWAV/disgust\1062_MTI_DIS_XX.wav,disgust
2132,dataset/AudioWAV/disgust\1062_TAI_DIS_XX.wav,disgust
2133,dataset/AudioWAV/disgust\1062_TIE_DIS_XX.wav,disgust
2134,dataset/AudioWAV/disgust\1062_TSI_DIS_XX.wav,disgust
2135,dataset/AudioWAV/disgust\1062_WSI_DIS_XX.wav,disgust
2136,dataset/AudioWAV/disgust\1063_DFA_DIS_XX.wav,disgust
2137,dataset/AudioWAV/disgust\1063_IEO_DIS_HI.wav,disgust
2138,dataset/AudioWAV/disgust\1063_IEO_DIS_LO.wav,disgust
2139,dataset/AudioWAV/disgust\1063_IEO_DIS_MD.wav,disgust
2140,dataset/AudioWAV/disgust\1063_IOM_DIS_XX.wav,disgust
2141,dataset/AudioWAV/disgust\1063_ITH_DIS_XX.wav,disgust
2142,dataset/AudioWAV/disgust\1063_ITS_DIS_XX.wav,disgust
2143,dataset/AudioWAV/disgust\1063_IWL_DIS_XX.wav,disgust
2144,dataset/AudioWAV/disgust\1063_IWW_DIS_XX.wav,disgust
2145,dataset/AudioWAV/disgust\1063_MTI_DIS_XX.wav,disgust
2146,dataset/AudioWAV/disgust\1063_TAI_DIS_XX.wav,disgust
2147,dataset/AudioWAV/disgust\1063_TIE_DIS_XX.wav,disgust
2148,dataset/AudioWAV/disgust\1063_TSI_DIS_XX.wav,disgust
2149,dataset/AudioWAV/disgust\1063_WSI_DIS_XX.wav,disgust
2150,dataset/AudioWAV/disgust\1064_DFA_DIS_XX.wav,disgust
2151,dataset/AudioWAV/disgust\1064_IEO_DIS_HI.wav,disgust
2152,dataset/AudioWAV/disgust\1064_IEO_DIS_LO.wav,disgust
2153,dataset/AudioWAV/disgust\1064_IEO_DIS_MD.wav,disgust
2154,dataset/AudioWAV/disgust\1064_IOM_DIS_XX.wav,disgust
2155,dataset/AudioWAV/disgust\1064_ITH_DIS_XX.wav,disgust
2156,dataset/AudioWAV/disgust\1064_ITS_DIS_XX.wav,disgust
2157,dataset/AudioWAV/disgust\1064_IWL_DIS_XX.wav,disgust
2158,dataset/AudioWAV/disgust\1064_IWW_DIS_XX.wav,disgust
2159,dataset/AudioWAV/disgust\1064_MTI_DIS_XX.wav,disgust
2160,dataset/AudioWAV/disgust\1064_TAI_DIS_XX.wav,disgust
2161,dataset/AudioWAV/disgust\1064_TIE_DIS_XX.wav,disgust
2162,dataset/AudioWAV/disgust\1064_TSI_DIS_XX.wav,disgust
2163,dataset/AudioWAV/disgust\1064_WSI_DIS_XX.wav,disgust
2164,dataset/AudioWAV/disgust\1065_DFA_DIS_XX.wav,disgust
2165,dataset/AudioWAV/disgust\1065_IEO_DIS_HI.wav,disgust
2166,dataset/AudioWAV/disgust\1065_IEO_DIS_LO.wav,disgust
2167,dataset/AudioWAV/disgust\1065_IEO_DIS_MD.wav,disgust
2168,dataset/AudioWAV/disgust\1065_IOM_DIS_XX.wav,disgust
2169,dataset/AudioWAV/disgust\1065_ITH_DIS_XX.wav,disgust
2170,dataset/AudioWAV/disgust\1065_ITS_DIS_XX.wav,disgust
2171,dataset/AudioWAV/disgust\1065_IWL_DIS_XX.wav,disgust
2172,dataset/AudioWAV/disgust\1065_IWW_DIS_XX.wav,disgust
2173,dataset/AudioWAV/disgust\1065_MTI_DIS_XX.wav,disgust
2174,dataset/AudioWAV/disgust\1065_TAI_DIS_XX.wav,disgust
2175,dataset/AudioWAV/disgust\1065_TIE_DIS_XX.wav,disgust
2176,dataset/AudioWAV/disgust\1065_TSI_DIS_XX.wav,disgust
2177,dataset/AudioWAV/disgust\1065_WSI_DIS_XX.wav,disgust
2178,dataset/AudioWAV/disgust\1066_DFA_DIS_XX.wav,disgust
2179,dataset/AudioWAV/disgust\1066_IEO_DIS_HI.wav,disgust
2180,dataset/AudioWAV/disgust\1066_IEO_DIS_LO.wav,disgust
2181,dataset/AudioWAV/disgust\1066_IEO_DIS_MD.wav,disgust
2182,dataset/AudioWAV/disgust\1066_IOM_DIS_XX.wav,disgust
2183,dataset/AudioWAV/disgust\1066_ITH_DIS_XX.wav,disgust
2184,dataset/AudioWAV/disgust\1066_ITS_DIS_XX.wav,disgust
2185,dataset/AudioWAV/disgust\1066_IWL_DIS_XX.wav,disgust
2186,dataset/AudioWAV/disgust\1066_IWW_DIS_XX.wav,disgust
2187,dataset/AudioWAV/disgust\1066_MTI_DIS_XX.wav,disgust
2188,dataset/AudioWAV/disgust\1066_TAI_DIS_XX.wav,disgust
2189,dataset/AudioWAV/disgust\1066_TIE_DIS_XX.wav,disgust
2190,dataset/AudioWAV/disgust\1066_TSI_DIS_XX.wav,disgust
2191,dataset/AudioWAV/disgust\1066_WSI_DIS_XX.wav,disgust
2192,dataset/AudioWAV/disgust\1067_DFA_DIS_XX.wav,disgust
2193,dataset/AudioWAV/disgust\1067_IEO_DIS_HI.wav,disgust
2194,dataset/AudioWAV/disgust\1067_IEO_DIS_LO.wav,disgust
2195,dataset/AudioWAV/disgust\1067_IEO_DIS_MD.wav,disgust
2196,dataset/AudioWAV/disgust\1067_IOM_DIS_XX.wav,disgust
2197,dataset/AudioWAV/disgust\1067_ITH_DIS_XX.wav,disgust
2198,dataset/AudioWAV/disgust\1067_ITS_DIS_XX.wav,disgust
2199,dataset/AudioWAV/disgust\1067_IWL_DIS_XX.wav,disgust
2200,dataset/AudioWAV/disgust\1067_IWW_DIS_XX.wav,disgust
2201,dataset/AudioWAV/disgust\1067_MTI_DIS_XX.wav,disgust
2202,dataset/AudioWAV/disgust\1067_TAI_DIS_XX.wav,disgust
2203,dataset/AudioWAV/disgust\1067_TIE_DIS_XX.wav,disgust
2204,dataset/AudioWAV/disgust\1067_TSI_DIS_XX.wav,disgust
2205,dataset/AudioWAV/disgust\1067_WSI_DIS_XX.wav,disgust
2206,dataset/AudioWAV/disgust\1068_DFA_DIS_XX.wav,disgust
2207,dataset/AudioWAV/disgust\1068_IEO_DIS_HI.wav,disgust
2208,dataset/AudioWAV/disgust\1068_IEO_DIS_LO.wav,disgust
2209,dataset/AudioWAV/disgust\1068_IEO_DIS_MD.wav,disgust
2210,dataset/AudioWAV/disgust\1068_IOM_DIS_XX.wav,disgust
2211,dataset/AudioWAV/disgust\1068_ITH_DIS_XX.wav,disgust
2212,dataset/AudioWAV/disgust\1068_ITS_DIS_XX.wav,disgust
2213,dataset/AudioWAV/disgust\1068_IWL_DIS_XX.wav,disgust
2214,dataset/AudioWAV/disgust\1068_IWW_DIS_XX.wav,disgust
2215,dataset/AudioWAV/disgust\1068_MTI_DIS_XX.wav,disgust
2216,dataset/AudioWAV/disgust\1068_TAI_DIS_XX.wav,disgust
2217,dataset/AudioWAV/disgust\1068_TIE_DIS_XX.wav,disgust
2218,dataset/AudioWAV/disgust\1068_TSI_DIS_XX.wav,disgust
2219,dataset/AudioWAV/disgust\1068_WSI_DIS_XX.wav,disgust
2220,dataset/AudioWAV/disgust\1069_DFA_DIS_XX.wav,disgust
2221,dataset/AudioWAV/disgust\1069_IEO_DIS_HI.wav,disgust
2222,dataset/AudioWAV/disgust\1069_IEO_DIS_LO.wav,disgust
2223,dataset/AudioWAV/disgust\1069_IEO_DIS_MD.wav,disgust
2224,dataset/AudioWAV/disgust\1069_IOM_DIS_XX.wav,disgust
2225,dataset/AudioWAV/disgust\1069_ITH_DIS_XX.wav,disgust
2226,dataset/AudioWAV/disgust\1069_ITS_DIS_XX.wav,disgust
2227,dataset/AudioWAV/disgust\1069_IWL_DIS_XX.wav,disgust
2228,dataset/AudioWAV/disgust\1069_IWW_DIS_XX.wav,disgust
2229,dataset/AudioWAV/disgust\1069_MTI_DIS_XX.wav,disgust
2230,dataset/AudioWAV/disgust\1069_TAI_DIS_XX.wav,disgust
2231,dataset/AudioWAV/disgust\1069_TIE_DIS_XX.wav,disgust
2232,dataset/AudioWAV/disgust\1069_TSI_DIS_XX.wav,disgust
2233,dataset/AudioWAV/disgust\1069_WSI_DIS_XX.wav,disgust
2234,dataset/AudioWAV/disgust\1070_DFA_DIS_XX.wav,disgust
2235,dataset/AudioWAV/disgust\1070_IEO_DIS_HI.wav,disgust
2236,dataset/AudioWAV/disgust\1070_IEO_DIS_LO.wav,disgust
2237,dataset/AudioWAV/disgust\1070_IEO_DIS_MD.wav,disgust
2238,dataset/AudioWAV/disgust\1070_IOM_DIS_XX.wav,disgust
2239,dataset/AudioWAV/disgust\1070_ITH_DIS_XX.wav,disgust
2240,dataset/AudioWAV/disgust\1070_ITS_DIS_XX.wav,disgust
2241,dataset/AudioWAV/disgust\1070_IWL_DIS_XX.wav,disgust
2242,dataset/AudioWAV/disgust\1070_IWW_DIS_XX.wav,disgust
2243,dataset/AudioWAV/disgust\1070_MTI_DIS_XX.wav,disgust
2244,dataset/AudioWAV/disgust\1070_TAI_DIS_XX.wav,disgust
2245,dataset/AudioWAV/disgust\1070_TIE_DIS_XX.wav,disgust
2246,dataset/AudioWAV/disgust\1070_TSI_DIS_XX.wav,disgust
2247,dataset/AudioWAV/disgust\1070_WSI_DIS_XX.wav,disgust
2248,dataset/AudioWAV/disgust\1071_DFA_DIS_XX.wav,disgust
2249,dataset/AudioWAV/disgust\1071_IEO_DIS_HI.wav,disgust
2250,dataset/AudioWAV/disgust\1071_IEO_DIS_LO.wav,disgust
2251,dataset/AudioWAV/disgust\1071_IEO_DIS_MD.wav,disgust
2252,dataset/AudioWAV/disgust\1071_IOM_DIS_XX.wav,disgust
2253,dataset/AudioWAV/disgust\1071_ITH_DIS_XX.wav,disgust
2254,dataset/AudioWAV/disgust\1071_ITS_DIS_XX.wav,disgust
2255,dataset/AudioWAV/disgust\1071_IWL_DIS_XX.wav,disgust
2256,dataset/AudioWAV/disgust\1071_IWW_DIS_XX.wav,disgust
2257,dataset/AudioWAV/disgust\1071_MTI_DIS_XX.wav,disgust
2258,dataset/AudioWAV/disgust\1071_TAI_DIS_XX.wav,disgust
2259,dataset/AudioWAV/disgust\1071_TIE_DIS_XX.wav,disgust
2260,dataset/AudioWAV/disgust\1071_TSI_DIS_XX.wav,disgust
2261,dataset/AudioWAV/disgust\1071_WSI_DIS_XX.wav,disgust
2262,dataset/AudioWAV/disgust\1072_DFA_DIS_XX.wav,disgust
2263,dataset/AudioWAV/disgust\1072_IEO_DIS_HI.wav,disgust
2264,dataset/AudioWAV/disgust\1072_IEO_DIS_LO.wav,disgust
2265,dataset/AudioWAV/disgust\1072_IEO_DIS_MD.wav,disgust
2266,dataset/AudioWAV/disgust\1072_IOM_DIS_XX.wav,disgust
2267,dataset/AudioWAV/disgust\1072_ITH_DIS_XX.wav,disgust
2268,dataset/AudioWAV/disgust\1072_ITS_DIS_XX.wav,disgust
2269,dataset/AudioWAV/disgust\1072_IWL_DIS_XX.wav,disgust
2270,dataset/AudioWAV/disgust\1072_IWW_DIS_XX.wav,disgust
2271,dataset/AudioWAV/disgust\1072_MTI_DIS_XX.wav,disgust
2272,dataset/AudioWAV/disgust\1072_TAI_DIS_XX.wav,disgust
2273,dataset/AudioWAV/disgust\1072_TIE_DIS_XX.wav,disgust
2274,dataset/AudioWAV/disgust\1072_TSI_DIS_XX.wav,disgust
2275,dataset/AudioWAV/disgust\1072_WSI_DIS_XX.wav,disgust
2276,dataset/AudioWAV/disgust\1073_DFA_DIS_XX.wav,disgust
2277,dataset/AudioWAV/disgust\1073_IEO_DIS_HI.wav,disgust
2278,dataset/AudioWAV/disgust\1073_IEO_DIS_LO.wav,disgust
2279,dataset/AudioWAV/disgust\1073_IEO_DIS_MD.wav,disgust
2280,dataset/AudioWAV/disgust\1073_IOM_DIS_XX.wav,disgust
2281,dataset/AudioWAV/disgust\1073_ITH_DIS_XX.wav,disgust
2282,dataset/AudioWAV/disgust\1073_ITS_DIS_XX.wav,disgust
2283,dataset/AudioWAV/disgust\1073_IWL_DIS_XX.wav,disgust
2284,dataset/AudioWAV/disgust\1073_IWW_DIS_XX.wav,disgust
2285,dataset/AudioWAV/disgust\1073_MTI_DIS_XX.wav,disgust
2286,dataset/AudioWAV/disgust\1073_TAI_DIS_XX.wav,disgust
2287,dataset/AudioWAV/disgust\1073_TIE_DIS_XX.wav,disgust
2288,dataset/AudioWAV/disgust\1073_TSI_DIS_XX.wav,disgust
2289,dataset/AudioWAV/disgust\1073_WSI_DIS_XX.wav,disgust
2290,dataset/AudioWAV/disgust\1074_DFA_DIS_XX.wav,disgust
2291,dataset/AudioWAV/disgust\1074_IEO_DIS_HI.wav,disgust
2292,dataset/AudioWAV/disgust\1074_IEO_DIS_LO.wav,disgust
2293,dataset/AudioWAV/disgust\1074_IEO_DIS_MD.wav,disgust
2294,dataset/AudioWAV/disgust\1074_IOM_DIS_XX.wav,disgust
2295,dataset/AudioWAV/disgust\1074_ITH_DIS_XX.wav,disgust
2296,dataset/AudioWAV/disgust\1074_ITS_DIS_XX.wav,disgust
2297,dataset/AudioWAV/disgust\1074_IWL_DIS_XX.wav,disgust
2298,dataset/AudioWAV/disgust\1074_IWW_DIS_XX.wav,disgust
2299,dataset/AudioWAV/disgust\1074_MTI_DIS_XX.wav,disgust
2300,dataset/AudioWAV/disgust\1074_TAI_DIS_XX.wav,disgust
2301,dataset/AudioWAV/disgust\1074_TIE_DIS_XX.wav,disgust
2302,dataset/AudioWAV/disgust\1074_TSI_DIS_XX.wav,disgust
2303,dataset/AudioWAV/disgust\1074_WSI_DIS_XX.wav,disgust
2304,dataset/AudioWAV/disgust\1075_DFA_DIS_XX.wav,disgust
2305,dataset/AudioWAV/disgust\1075_IEO_DIS_HI.wav,disgust
2306,dataset/AudioWAV/disgust\1075_IEO_DIS_LO.wav,disgust
2307,dataset/AudioWAV/disgust\1075_IEO_DIS_MD.wav,disgust
2308,dataset/AudioWAV/disgust\1075_IOM_DIS_XX.wav,disgust
2309,dataset/AudioWAV/disgust\1075_ITH_DIS_XX.wav,disgust
2310,dataset/AudioWAV/disgust\1075_ITS_DIS_XX.wav,disgust
2311,dataset/AudioWAV/disgust\1075_IWL_DIS_XX.wav,disgust
2312,dataset/AudioWAV/disgust\1075_IWW_DIS_XX.wav,disgust
2313,dataset/AudioWAV/disgust\1075_MTI_DIS_XX.wav,disgust
2314,dataset/AudioWAV/disgust\1075_TAI_DIS_XX.wav,disgust
2315,dataset/AudioWAV/disgust\1075_TIE_DIS_XX.wav,disgust
2316,dataset/AudioWAV/disgust\1075_TSI_DIS_XX.wav,disgust
2317,dataset/AudioWAV/disgust\1075_WSI_DIS_XX.wav,disgust
2318,dataset/AudioWAV/disgust\1076_DFA_DIS_XX.wav,disgust
2319,dataset/AudioWAV/disgust\1076_IEO_DIS_HI.wav,disgust
2320,dataset/AudioWAV/disgust\1076_IEO_DIS_LO.wav,disgust
2321,dataset/AudioWAV/disgust\1076_IEO_DIS_MD.wav,disgust
2322,dataset/AudioWAV/disgust\1076_IOM_DIS_XX.wav,disgust
2323,dataset/AudioWAV/disgust\1076_ITH_DIS_XX.wav,disgust
2324,dataset/AudioWAV/disgust\1076_ITS_DIS_XX.wav,disgust
2325,dataset/AudioWAV/disgust\1076_IWL_DIS_XX.wav,disgust
2326,dataset/AudioWAV/disgust\1076_IWW_DIS_XX.wav,disgust
2327,dataset/AudioWAV/disgust\1076_MTI_DIS_XX.wav,disgust
2328,dataset/AudioWAV/disgust\1076_TAI_DIS_XX.wav,disgust
2329,dataset/AudioWAV/disgust\1076_TIE_DIS_XX.wav,disgust
2330,dataset/AudioWAV/disgust\1076_TSI_DIS_XX.wav,disgust
2331,dataset/AudioWAV/disgust\1076_WSI_DIS_XX.wav,disgust
2332,dataset/AudioWAV/disgust\1077_DFA_DIS_XX.wav,disgust
2333,dataset/AudioWAV/disgust\1077_IEO_DIS_HI.wav,disgust
2334,dataset/AudioWAV/disgust\1077_IEO_DIS_LO.wav,disgust
2335,dataset/AudioWAV/disgust\1077_IEO_DIS_MD.wav,disgust
2336,dataset/AudioWAV/disgust\1077_IOM_DIS_XX.wav,disgust
2337,dataset/AudioWAV/disgust\1077_ITH_DIS_XX.wav,disgust
2338,dataset/AudioWAV/disgust\1077_ITS_DIS_XX.wav,disgust
2339,dataset/AudioWAV/disgust\1077_IWL_DIS_XX.wav,disgust
2340,dataset/AudioWAV/disgust\1077_IWW_DIS_XX.wav,disgust
2341,dataset/AudioWAV/disgust\1077_MTI_DIS_XX.wav,disgust
2342,dataset/AudioWAV/disgust\1077_TAI_DIS_XX.wav,disgust
2343,dataset/AudioWAV/disgust\1077_TIE_DIS_XX.wav,disgust
2344,dataset/AudioWAV/disgust\1077_TSI_DIS_XX.wav,disgust
2345,dataset/AudioWAV/disgust\1077_WSI_DIS_XX.wav,disgust
2346,dataset/AudioWAV/disgust\1078_DFA_DIS_XX.wav,disgust
2347,dataset/AudioWAV/disgust\1078_IEO_DIS_HI.wav,disgust
2348,dataset/AudioWAV/disgust\1078_IEO_DIS_LO.wav,disgust
2349,dataset/AudioWAV/disgust\1078_IEO_DIS_MD.wav,disgust
2350,dataset/AudioWAV/disgust\1078_IOM_DIS_XX.wav,disgust
2351,dataset/AudioWAV/disgust\1078_ITH_DIS_XX.wav,disgust
2352,dataset/AudioWAV/disgust\1078_ITS_DIS_XX.wav,disgust
2353,dataset/AudioWAV/disgust\1078_IWL_DIS_XX.wav,disgust
2354,dataset/AudioWAV/disgust\1078_IWW_DIS_XX.wav,disgust
2355,dataset/AudioWAV/disgust\1078_MTI_DIS_XX.wav,disgust
2356,dataset/AudioWAV/disgust\1078_TAI_DIS_XX.wav,disgust
2357,dataset/AudioWAV/disgust\1078_TIE_DIS_XX.wav,disgust
2358,dataset/AudioWAV/disgust\1078_TSI_DIS_XX.wav,disgust
2359,dataset/AudioWAV/disgust\1078_WSI_DIS_XX.wav,disgust
2360,dataset/AudioWAV/disgust\1079_DFA_DIS_XX.wav,disgust
2361,dataset/AudioWAV/disgust\1079_IEO_DIS_HI.wav,disgust
2362,dataset/AudioWAV/disgust\1079_IEO_DIS_LO.wav,disgust
2363,dataset/AudioWAV/disgust\1079_IEO_DIS_MD.wav,disgust
2364,dataset/AudioWAV/disgust\1079_IOM_DIS_XX.wav,disgust
2365,dataset/AudioWAV/disgust\1079_ITH_DIS_XX.wav,disgust
2366,dataset/AudioWAV/disgust\1079_ITS_DIS_XX.wav,disgust
2367,dataset/AudioWAV/disgust\1079_IWL_DIS_XX.wav,disgust
2368,dataset/AudioWAV/disgust\1079_IWW_DIS_XX.wav,disgust
2369,dataset/AudioWAV/disgust\1079_MTI_DIS_XX.wav,disgust
2370,dataset/AudioWAV/disgust\1079_TAI_DIS_XX.wav,disgust
2371,dataset/AudioWAV/disgust\1079_TIE_DIS_XX.wav,disgust
2372,dataset/AudioWAV/disgust\1079_TSI_DIS_XX.wav,disgust
2373,dataset/AudioWAV/disgust\1079_WSI_DIS_XX.wav,disgust
2374,dataset/AudioWAV/disgust\1080_DFA_DIS_XX.wav,disgust
2375,dataset/AudioWAV/disgust\1080_IEO_DIS_HI.wav,disgust
2376,dataset/AudioWAV/disgust\1080_IEO_DIS_LO.wav,disgust
2377,dataset/AudioWAV/disgust\1080_IEO_DIS_MD.wav,disgust
2378,dataset/AudioWAV/disgust\1080_IOM_DIS_XX.wav,disgust
2379,dataset/AudioWAV/disgust\1080_ITH_DIS_XX.wav,disgust
2380,dataset/AudioWAV/disgust\1080_ITS_DIS_XX.wav,disgust
2381,dataset/AudioWAV/disgust\1080_IWL_DIS_XX.wav,disgust
2382,dataset/AudioWAV/disgust\1080_IWW_DIS_XX.wav,disgust
2383,dataset/AudioWAV/disgust\1080_MTI_DIS_XX.wav,disgust
2384,dataset/AudioWAV/disgust\1080_TAI_DIS_XX.wav,disgust
2385,dataset/AudioWAV/disgust\1080_TIE_DIS_XX.wav,disgust
2386,dataset/AudioWAV/disgust\1080_TSI_DIS_XX.wav,disgust
2387,dataset/AudioWAV/disgust\1080_WSI_DIS_XX.wav,disgust
2388,dataset/AudioWAV/disgust\1081_DFA_DIS_XX.wav,disgust
